text,x0,x1,top,bottom,upright,direction,page_number,Class,Providercode
14/08/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0081-00071600,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 04/08/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 2725.15,513.629,565.615,588.379,599.379,True,1,1,7,4
70312804483967,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
14/08/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0081-00071601,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 04/08/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 454.70,522.773,565.585,588.379,599.379,True,1,1,7,4
70312804490739,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
14/08/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0080-00054320,373.445,507.98199999999997,38.546,51.54600000000001,True,1,1,1,4
FECHA: 20/07/2020,373.445,454.976,61.08600000000001,70.086,True,1,1,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,1,3,4
xxxxxxxxx,373.445,460.48400000000004,93.846,102.846,True,1,1,3,4
xxxxxxxxx,21.869,165.94099999999997,98.52600000000001,107.52600000000001,True,1,1,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,1,3,4
xxxxxxxxx,21.869,213.497,111.55799999999999,120.55799999999999,True,1,1,3,4
xxxxxxxxx,373.445,429.965,115.87799999999999,124.87799999999999,True,1,1,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,1,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,1,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,1,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,1,3,4
xxxxxxxxx,441.98900000000003,503.027,155.838,164.838,True,1,1,3,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,1,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,1,4,4
xxxxxxxxx,373.22900000000004,391.22900000000004,170.958,179.958,True,1,1,4,4
xxxxxxxxx,441.55699999999996,560.087,170.958,179.958,True,1,1,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,1,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,1,4,4
xxxxxxxxx,373.301,427.4,187.08599999999998,196.08599999999998,True,1,1,4,4
xxxxxxxxx,441.55699999999996,496.601,187.08599999999998,196.08599999999998,True,1,1,4,4
CAE:,413.909,435.905,750.653,759.653,True,1,1,5,4
70292185564817,477.917,560.4830000000002,750.653,759.653,True,1,1,5,4
 3  0  / 0  7  / 2 020,477.917,523.097,760.6610000000003,771.965,True,1,1,6,4
Vto CAE:,412.901,451.898,762.965,771.965,True,1,1,6,4
N°:  FC0080-00054320,373.445,507.98199999999997,38.546,51.54600000000001,True,1,4,1,4
FECHA: 20/07/2020,373.445,454.976,61.08600000000001,70.086,True,1,4,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,4,3,4
xxxxxxxxx,373.445,460.48400000000004,93.846,102.846,True,1,4,3,4
xxxxxxxxx,21.869,165.94099999999997,98.52600000000001,107.52600000000001,True,1,4,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,4,3,4
xxxxxxxxx,21.869,213.497,111.55799999999999,120.55799999999999,True,1,4,3,4
xxxxxxxxx,373.445,429.965,115.87799999999999,124.87799999999999,True,1,4,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,4,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,4,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,4,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,4,3,4
xxxxxxxxx,441.98900000000003,503.027,155.838,164.838,True,1,4,3,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,4,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,4,4,4
xxxxxxxxx,373.22900000000004,391.22900000000004,170.958,179.958,True,1,4,4,4
xxxxxxxxx,441.55699999999996,560.087,170.958,179.958,True,1,4,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,4,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,4,4,4
xxxxxxxxx,373.301,427.4,187.08599999999998,196.08599999999998,True,1,4,4,4
xxxxxxxxx,441.55699999999996,496.601,187.08599999999998,196.08599999999998,True,1,4,4,4
$ 90169.00,504.55699999999996,557.377,582.244,592.244,True,1,4,7,4
CAE:,413.909,435.905,773.765,782.765,True,1,4,5,4
70292185564817,477.917,560.4830000000002,773.765,782.765,True,1,4,5,4
 3  0  / 0  7  / 2 020,477.917,523.097,783.773,795.005,True,1,4,6,4
Vto CAE:,412.901,451.898,786.005,795.005,True,1,4,6,4
N°:  FC0080-00055000,373.445,507.98199999999997,38.546,51.54600000000001,True,1,1,1,4
FECHA: 14/08/2020,373.445,454.976,61.08600000000001,70.086,True,1,1,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,1,3,4
xxxxxxxxx,373.445,460.48400000000004,93.846,102.846,True,1,1,3,4
xxxxxxxxx,21.869,165.94099999999997,98.52600000000001,107.52600000000001,True,1,1,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,1,3,4
xxxxxxxxx,21.869,213.497,111.55799999999999,120.55799999999999,True,1,1,3,4
xxxxxxxxx,373.445,429.965,115.87799999999999,124.87799999999999,True,1,1,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,1,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,1,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,1,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,1,3,4
xxxxxxxxx,441.98900000000003,503.027,155.838,164.838,True,1,1,3,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,1,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,1,4,4
xxxxxxxxx,373.22900000000004,391.22900000000004,170.958,179.958,True,1,1,4,4
xxxxxxxxx,441.55699999999996,560.087,170.958,179.958,True,1,1,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,1,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,1,4,4
xxxxxxxxx,373.301,427.4,187.08599999999998,196.08599999999998,True,1,1,4,4
xxxxxxxxx,441.55699999999996,496.601,187.08599999999998,196.08599999999998,True,1,1,4,4
$ 60014.51,504.55699999999996,557.377,604.996,614.996,True,1,1,7,4
CAE:,413.909,435.905,796.5169999999997,805.5169999999997,True,1,1,5,4
70332167907162,477.917,560.4830000000002,796.5169999999997,805.5169999999997,True,1,1,5,4
 2  4  / 0  8  / 2 020,477.917,523.097,806.525,817.757,True,1,1,6,4
Vto CAE:,412.901,451.898,808.757,817.757,True,1,1,6,4
N°:  FC0081-00070051,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 06/07/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 10087.18,507.509,565.611,588.379,599.379,True,1,1,7,4
70272768708928,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
16/07/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0081-00070052,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 06/07/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 26197.36,507.509,565.611,588.379,599.379,True,1,1,7,4
70272768713507,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
16/07/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
FACTURA,345.0,371.25,24.000999999999998,30.750999999999998,True,1,1,2,5
ELECTRONICA,375.0,416.25,24.000999999999998,30.750999999999998,True,1,1,2,5
9,345.0,352.5,36.001,42.75100000000001,True,1,1,2,5
/,360.0,363.75,36.001,42.75100000000001,True,1,1,2,5
6,367.5,375.0,36.001,42.75100000000001,True,1,1,2,5
/,382.5,386.25,36.001,42.75100000000001,True,1,1,2,5
20,390.0,397.5,36.001,42.75100000000001,True,1,1,2,5
A00010-00061257,345.0,401.25,48.00100000000001,54.75100000000001,True,1,1,1,5
xxxxxxxxx,348.75,382.5,132.001,138.751,True,1,1,3,5
xxxxxxxxx,386.25,435.0,132.001,138.751,True,1,1,3,5
xxxxxxxxx,348.75,386.25,144.001,150.751,True,1,1,3,5
xxxxxxxxx,390.0,408.75,144.001,150.751,True,1,1,3,5
xxxxxxxxx,412.5,457.5,144.001,150.751,True,1,1,3,5
xxxxxxxxx,348.75,371.25,156.001,162.751,True,1,1,3,5
xxxxxxxxx,375.0,382.5,156.001,162.751,True,1,1,3,5
xxxxxxxxx,386.25,423.75,156.001,162.751,True,1,1,3,5
xxxxxxxxx,427.5,465.0,156.001,162.751,True,1,1,3,5
xxxxxxxxx,348.75,363.75,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,367.5,408.75,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,412.5,446.25,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,18.75,48.75,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,60.0,67.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,71.25,112.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,116.25,131.25,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,135.0,142.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,326.25,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,330.0,345.0,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,348.75,360.0,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,56.25,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,60.0,78.75,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,82.5,108.75,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,112.5,135.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,138.75,150.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,153.75,165.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,33.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,48.75,52.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,56.25,82.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,86.25,112.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,142.5,168.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,172.5,198.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,345.0,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,348.75,386.25,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,318.75,228.00099999999998,234.75099999999998,True,1,1,4,5
xxxxxxxxx,322.5,371.25,228.00099999999998,234.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,60.0,252.00099999999998,258.751,True,1,1,4,5
xxxxxxxxx,63.75,97.5,252.00099999999998,258.751,True,1,1,4,5
(CAE):,150.0,183.75,696.0010000000003,702.7510000000003,True,1,1,5,5
70238826099006,187.5,240.0,696.0010000000003,702.7510000000003,True,1,1,5,5
Fecha,18.75,37.5,708.0010000000003,714.7510000000003,True,1,1,6,5
de,41.25,48.75,708.0010000000003,714.7510000000003,True,1,1,6,5
VTO,52.5,67.5,708.0010000000003,714.7510000000003,True,1,1,6,5
CAE:,71.25,97.5,708.0010000000003,714.7510000000003,True,1,1,6,5
19/06/2020,101.25,138.75,708.0010000000003,714.7510000000003,True,1,1,6,5
FACTURA,345.0,371.25,24.000999999999998,30.750999999999998,True,1,1,2,5
ELECTRONICA,375.0,416.25,24.000999999999998,30.750999999999998,True,1,1,2,5
9,345.0,352.5,36.001,42.75100000000001,True,1,1,2,5
/,360.0,363.75,36.001,42.75100000000001,True,1,1,2,5
6,367.5,375.0,36.001,42.75100000000001,True,1,1,2,5
/,382.5,386.25,36.001,42.75100000000001,True,1,1,2,5
20,390.0,397.5,36.001,42.75100000000001,True,1,1,2,5
A00010-00061258,345.0,401.25,48.00100000000001,54.75100000000001,True,1,1,1,5
xxxxxxxxx,348.75,382.5,132.001,138.751,True,1,1,3,5
xxxxxxxxx,386.25,435.0,132.001,138.751,True,1,1,3,5
xxxxxxxxx,348.75,386.25,144.001,150.751,True,1,1,3,5
xxxxxxxxx,390.0,408.75,144.001,150.751,True,1,1,3,5
xxxxxxxxx,412.5,457.5,144.001,150.751,True,1,1,3,5
xxxxxxxxx,348.75,371.25,156.001,162.751,True,1,1,3,5
xxxxxxxxx,375.0,382.5,156.001,162.751,True,1,1,3,5
xxxxxxxxx,386.25,423.75,156.001,162.751,True,1,1,3,5
xxxxxxxxx,427.5,465.0,156.001,162.751,True,1,1,3,5
xxxxxxxxx,348.75,363.75,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,367.5,408.75,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,412.5,446.25,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,18.75,48.75,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,60.0,67.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,71.25,112.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,116.25,131.25,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,135.0,142.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,326.25,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,330.0,345.0,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,348.75,360.0,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,56.25,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,60.0,78.75,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,82.5,108.75,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,112.5,135.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,138.75,150.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,153.75,165.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,33.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,48.75,52.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,56.25,82.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,86.25,112.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,142.5,168.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,172.5,198.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,345.0,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,348.75,386.25,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,318.75,228.00099999999998,234.75099999999998,True,1,1,4,5
xxxxxxxxx,322.5,371.25,228.00099999999998,234.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,60.0,252.00099999999998,258.751,True,1,1,4,5
xxxxxxxxx,63.75,97.5,252.00099999999998,258.751,True,1,1,4,5
(CAE):,150.0,183.75,696.0010000000003,702.7510000000003,True,1,1,5,5
70238826102902,187.5,240.0,696.0010000000003,702.7510000000003,True,1,1,5,5
Fecha,18.75,37.5,708.0010000000003,714.7510000000003,True,1,1,6,5
de,41.25,48.75,708.0010000000003,714.7510000000003,True,1,1,6,5
VTO,52.5,67.5,708.0010000000003,714.7510000000003,True,1,1,6,5
CAE:,71.25,97.5,708.0010000000003,714.7510000000003,True,1,1,6,5
19/06/2020,101.25,138.75,708.0010000000003,714.7510000000003,True,1,1,6,5
FACTURA,345.0,371.25,24.000999999999998,30.750999999999998,True,1,1,2,5
ELECTRONICA,375.0,416.25,24.000999999999998,30.750999999999998,True,1,1,2,5
8,345.0,352.5,36.001,42.75100000000001,True,1,1,2,5
/,360.0,363.75,36.001,42.75100000000001,True,1,1,2,5
7,367.5,375.0,36.001,42.75100000000001,True,1,1,2,5
/,382.5,386.25,36.001,42.75100000000001,True,1,1,2,5
20,390.0,397.5,36.001,42.75100000000001,True,1,1,2,5
A00010-00061772,345.0,401.25,48.00100000000001,54.75100000000001,True,1,1,1,5
xxxxxxxxx,348.75,382.5,132.001,138.751,True,1,1,3,5
xxxxxxxxx,386.25,435.0,132.001,138.751,True,1,1,3,5
xxxxxxxxx,348.75,386.25,144.001,150.751,True,1,1,3,5
xxxxxxxxx,390.0,408.75,144.001,150.751,True,1,1,3,5
xxxxxxxxx,412.5,457.5,144.001,150.751,True,1,1,3,5
xxxxxxxxx,348.75,371.25,156.001,162.751,True,1,1,3,5
xxxxxxxxx,375.0,382.5,156.001,162.751,True,1,1,3,5
xxxxxxxxx,386.25,423.75,156.001,162.751,True,1,1,3,5
xxxxxxxxx,427.5,465.0,156.001,162.751,True,1,1,3,5
xxxxxxxxx,348.75,363.75,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,367.5,408.75,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,412.5,446.25,168.00099999999995,174.75099999999995,True,1,1,3,5
xxxxxxxxx,18.75,48.75,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,60.0,67.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,71.25,112.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,116.25,131.25,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,135.0,142.5,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,326.25,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,330.0,345.0,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,348.75,360.0,192.00099999999998,198.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,56.25,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,60.0,78.75,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,82.5,108.75,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,112.5,135.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,138.75,150.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,153.75,165.0,204.00099999999998,210.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,33.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,48.75,52.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,56.25,82.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,86.25,112.5,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,142.5,168.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,172.5,198.75,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,345.0,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,348.75,386.25,216.00099999999998,222.75099999999998,True,1,1,4,5
xxxxxxxxx,300.0,318.75,228.00099999999998,234.75099999999998,True,1,1,4,5
xxxxxxxxx,322.5,371.25,228.00099999999998,234.75099999999998,True,1,1,4,5
xxxxxxxxx,18.75,60.0,252.00099999999998,258.751,True,1,1,4,5
xxxxxxxxx,63.75,97.5,252.00099999999998,258.751,True,1,1,4,5
(CAE):,150.0,183.75,696.0010000000003,702.7510000000003,True,1,1,5,5
70288838717975,187.5,240.0,696.0010000000003,702.7510000000003,True,1,1,5,5
Fecha,18.75,37.5,708.0010000000003,714.7510000000003,True,1,1,6,5
de,41.25,48.75,708.0010000000003,714.7510000000003,True,1,1,6,5
VTO,52.5,67.5,708.0010000000003,714.7510000000003,True,1,1,6,5
CAE:,71.25,97.5,708.0010000000003,714.7510000000003,True,1,1,6,5
18/07/2020,101.25,138.75,708.0010000000003,714.7510000000003,True,1,1,6,5
FACTURA,345.0,371.25,24.000999999999998,30.750999999999998,True,1,1,2,5
ELECTRONICA,375.0,416.25,24.000999999999998,30.750999999999998,True,1,1,2,5
8,345.0,352.5,36.001,42.75100000000001,True,1,1,2,5
/,360.0,363.75,36.001,42.75100000000001,True,1,1,2,5
7,367.5,375.0,36.001,42.75100000000001,True,1,1,2,5
/,382.5,386.25,36.001,42.75100000000001,True,1,1,2,5
20,390.0,397.5,36.001,42.75100000000001,True,1,1,2,5
A00010-00061773,345.0,401.25,48.00100000000001,54.75100000000001,True,1,1,1,5
xxxxxxxxx,348.75,382.5,132.001,138.751,True,1,1,3,5
xxxxxxxxx,386.25,435.0,132.001,138.751,True,1,1,3,5
xxxxxxxxx,348.75,386.25,144.001,150.751,True,1,1,3,5
xxxxxxxxx,390.0,408.75,144.001,150.751,True,1,1,3,5
